path,question,answer,prediction
63/638120b4.jpg,What is the item?,shoe,yes
75/750ec943.jpg,What box is in the picture?,police,hand
da/da350367.jpg,What color are these shoes?,blue,no
71/71403e35.jpg,What color is the case?,black,black
28/28493ca2.jpg,What is the back accent color?,brown,it
85/85f5c1e2.jpg,What is this object?,shelf,hand
47/478cd0dd.jpg,Are there multiple colors?,no,yes
7a/7a60e80e.jpg,What is the hanging word?,love,no
bf/bfeb79c2.jpg,What shape are the speakers?,rectangular,oval
4f/4f47fe61.jpg,What color are the bulbs?,white,white
c9/c9a3d7de.jpg,What word is written on the case?,queen,yes
cf/cf25666f.jpg,What is above the houses?,trees,sky
53/537971c4.jpg,Are the textiles stacked?,yes,yes
0e/0ed57de6.jpg,How many legs are visible?,3,6
c3/c35c0234.jpg,What color is the heart?,red,red
a8/a8b33b1a.jpg,What is on its head?,bow,yes
b1/b1f77af6.jpg,Is the device covered?,yes,yes
14/14d99b07.jpg,Are there clothes inside?,yes,yes
1e/1edb554a.jpg,How many points on bottom?,3,5
c9/c923591e.jpg,What is the shape of the design?,squares,rec
5b/5b8cda58.jpg,Are there clouds visible?,no,no
5a/5a93bf9a.jpg,What type of product is this?,case,no
ec/ecacf5b6.jpg,What shape is the case?,rectangular,rec
60/6071da8d.jpg,What color are the stars?,pink,yes
70/7053d682.jpg,What word is at the top?,girl,no
d9/d9c6de32.jpg,What kind of jewelry is this?,ring,yes
c6/c6b6f66a.jpg,What shape are the repeating pattern?,stars,yes
1b/1ba26431.jpg,What is the phone case color?,orange,it
91/91754b55.jpg,What shape is this?,rectangle,yes
52/52bdde63.jpg,What pattern is visible?,auto,yes
6d/6d85ddf0.jpg,How many gloves are there?,2,2
46/46bfac2a.jpg,What is the camera lens color?,silver,it
b8/b840448c.jpg,Are they closed?,yes,no
d6/d6081309.jpg,What material is it?,fabric,no
c2/c273a5db.jpg,What are these?,headphones,yes
7d/7d0a761e.jpg,What color are the bulbs?,white,white
ab/ab507410.jpg,What color is the gemstone?,blue,blue
da/daa58412.jpg,What color is the phone case?,white,white
d3/d34d99cd.jpg,What is the device's base color?,black,black
03/036bdb85.jpg,Is there a camera?,yes,yes
a6/a64a86e4.jpg,Is it glossy or matte?,matte,no
ae/ae3b8eda.jpg,What is the case's pattern?,animal,yes
15/155f98cc.jpg,What is the pattern?,stripes,no
d8/d8f31640.jpg,What is the apparent texture?,smooth,no
52/525b1f6e.jpg,What is the color?,blush,beige
5c/5c6e95ac.jpg,What object is on the bench?,dolls,hand
1d/1d0ab531.jpg,What shape is primarily on the case?,hearts,rec
ee/ee0e905f.jpg,What shape is pink?,star,yes
9c/9c311fe5.jpg,What color is the camera?,black,black
2b/2b4103c2.jpg,Is there a camera cutout?,yes,yes
2d/2dcf01a7.jpg,What color is the shoe?,beige,tan
1c/1cfaf133.jpg,What type is it?,laundry,no
5c/5cf8ccce.jpg,What color is predominant on the top?,yellow,no
f1/f1785b97.jpg,How many handles does it have?,1,2
f3/f317b2a2.jpg,How many camera holes are visible?,1,0
90/906a71fd.jpg,What is the case's background?,stars,yes
d2/d2416be8.jpg,What is the color of the phone case?,multicolor,yes
de/de305f9d.jpg,What shines from the bottle?,lights,yes
43/43f15737.jpg,What is the design's composition?,floral,no
e2/e23e7062.jpg,Is the pendant shiny?,yes,yes
a1/a124ffa7.jpg,How many lenses are visible?,3,2
35/35ea997d.jpg,Are there mountains shown?,yes,yes
91/9159f5c5.jpg,What is the case mostly?,blue,yes
a1/a1e19101.jpg,What pattern is present?,chevron,yes
ef/ef83fac5.jpg,Is the design abstract?,yes,yes
6e/6e6bfbf3.jpg,What type of furniture is it?,table,hand
a5/a59e2647.jpg,What is the case's background color?,black,black
77/7730a9c4.jpg,What is the phone case's design depicting?,woman,yes
1b/1b956e0f.jpg,What shape is this object?,round,round
d6/d66c86da.jpg,Is this a dress shoe?,yes,yes
79/79a35b14.jpg,What is the top color?,orange,maroon
5b/5bee3c50.jpg,Are these laced?,no,no
05/05c37fa4.jpg,What is the light inside?,rope,yes
37/37ab2ea8.jpg,Is there a necklace?,yes,yes
13/13b9b248.jpg,What color are stars?,pink,yes
c2/c21d07cb.jpg,How many cameras are visible?,1,one
aa/aa505e37.jpg,Are these open-toed?,yes,yes
a3/a37454c6.jpg,What is on the phone case?,scenery,mountains
09/09f11ab4.jpg,What is the texture of the gold?,glitter,no
f2/f2c10fed.jpg,What is the pattern?,circular,no
af/af8f3d27.jpg,Is there a drawer?,yes,yes
1b/1ba26431.jpg,What material makes up the number?,chain,hands
9f/9f81abef.jpg,What is the dog's fur color?,brown,brown
29/29108e78.jpg,What is the color of the clouds?,orange,white
58/580c1990.jpg,What is the bag's style?,clutch,no
c0/c04efbc2.jpg,What color is the bag?,gray,white
77/7730a9c4.jpg,What color are the beads?,red,maroon
a2/a212fdba.jpg,What color is the hair?,red,red
4f/4f9ed8f7.jpg,What material is this case styled after?,rock,yes
cd/cd07182d.jpg,What color is the phone case?,pink,yes
a0/a09ead29.jpg,What is the case made for?,phone,hands
19/19a3bb4e.jpg,What main color is yellow?,yellow,yes
d8/d8cef3e9.jpg,What is the pattern?,cracked,no
45/45e8e821.jpg,Are the pillows tied?,yes,yes
db/db393521.jpg,What is the case's background color?,green,green
e5/e5adbd8a.jpg,What are the flowers' color?,pink,yes
3b/3bd319cd.jpg,Is there a plant?,yes,yes
a9/a9e4dfda.jpg,What color is the bunny?,blue,blue
49/49264fde.jpg,What is the product type?,suitcase,no
ce/ced15500.jpg,What type of product is it?,case,yes
b9/b976f65d.jpg,What shape is the pink design?,star,yes
e6/e6def027.jpg,Are there stripes present?,yes,yes
03/03833e09.jpg,Is the background white?,yes,yes
be/be977a25.jpg,What is the object?,bracelet,hand
c6/c68f25ef.jpg,What is the butterfly mostly?,pink,yes
d4/d426c682.jpg,Is it a solid color?,no,yes
0b/0b30f2cd.jpg,Is there a strap?,yes,yes
97/973fbd0e.jpg,What is the background color?,white,white
a5/a5d2cf0a.jpg,What color is the hat?,white,white
8e/8ed48c1c.jpg,Is the case wooden?,yes,yes
3e/3e5f2b92.jpg,What object contains the image?,case,hand
79/79e1ac74.jpg,What color are the batteries?,orange,tan
19/196fff7e.jpg,What material is the frame?,metal,metal
ad/adea6ac7.jpg,What shines behind the tree?,sun,sunlight
d3/d37b4fcd.jpg,How many cameras are visible?,3,2
8a/8a4b946d.jpg,What color is it?,navy,blue
78/7834691d.jpg,What color is the shredder?,black,black
53/536684f5.jpg,Is there a heel?,yes,yes
98/989d8ab6.jpg,What is the color of the design?,gold,white
95/952ed76d.jpg,What utensil has a handle?,pan,yes
75/751fd5e0.jpg,Is there a zipper?,yes,yes
1a/1a31cd4e.jpg,What color are the flowers?,pink,yes
3b/3b36e4ca.jpg,Is case shiny?,yes,yes
3f/3fec87a8.jpg,Is the mat rolled?,yes,yes
20/20b7e57c.jpg,What is covering the phone?,paint,yes
e1/e1338ebd.jpg,What direction does the handle point?,up,left
38/3861d126.jpg,What is the main color?,green,green
f0/f0580fa8.jpg,Is this product a case?,yes,yes
73/73fbe6a5.jpg,Is the background white?,yes,yes
0c/0cedcf5b.jpg,What shape is the moon?,circle,oval
8f/8f72a0f6.jpg,What color are the flowers?,pink,white
be/be6580bd.jpg,What color is the bracelet?,black,black
80/80ec1b5e.jpg,What shape is the middle hole?,oval,oval
7c/7cf5cd06.jpg,Is the case decorated?,yes,yes
42/420900a2.jpg,What is the product type?,case,no
d1/d1f88a06.jpg,What is the case's background?,black,yes
8c/8ce38afe.jpg,What color is the background?,red,yes
c7/c7d6a983.jpg,How many shoes are there?,1,2
ae/ae0f4649.jpg,Is it footwear?,yes,yes
25/25b1d13a.jpg,What background color exists?,pink,yes
0f/0f974dcb.jpg,What is the object?,case,no
c3/c3a76b30.jpg,How many stripes are there?,3,2
78/782c7cc7.jpg,Is the background white?,yes,yes
84/84d8ee93.jpg,What is the item?,mirror,yes
eb/eb50ef86.jpg,What shape is the lampshade?,cone,oval
d7/d7e1e549.jpg,What is inscribed on the pendant?,text,woman
39/39da85a2.jpg,What type of case is this?,cellular,no
a0/a0b26168.jpg,Is the case sparkly?,yes,yes
6e/6e961d96.jpg,What color are the shoes?,black,black
70/7053d682.jpg,What is the case's background?,black,no
1d/1dc50096.jpg,What animal is featured?,unicorn,no
0b/0b4508da.jpg,What covers the phone?,case,yes
b0/b02ee09c.jpg,What is the cloud color?,orange,white
a1/a16298e7.jpg,Are the sleeves present?,yes,yes
0d/0db0b980.jpg,What is the primary color of the rug?,blue,blue
3b/3bfebab2.jpg,How many points?,3,6
57/57a900f0.jpg,Is the case patterned?,yes,no
d3/d3a19874.jpg,What color is the phone case?,black,black
a1/a1bb2ab5.jpg,What is the pattern?,dress,no
c9/c976c487.jpg,Is it indoors or outdoors?,indoors,no
c7/c771e86a.jpg,What is the background's color?,black,yes
1d/1d16f3b9.jpg,What shape is the graphic?,circle,oval
2f/2f19e4d6.jpg,What is the predominant pattern?,abstract,no
44/4465d995.jpg,What kind of plants are on the table?,green,0
e1/e1172e32.jpg,What animal is next to the cow?,elephant,yes
4c/4c3af879.jpg,How many servings?,thirty-two,2
dd/dd692254.jpg,How many items?,1,0
18/18bb7211.jpg,How many camera lenses?,2,2
96/969a0c1d.jpg,What are the hands doing?,holding,hands
d1/d1568a40.jpg,What is the product?,case,no
ed/ed9e2e4c.jpg,How many camera lenses?,2,2
a7/a74a5faf.jpg,Is the protector laying flat?,no,yes
ae/ae0b8d8a.jpg,Is the chain metallic?,yes,yes
26/269f7d5d.jpg,What type of case is it?,phone,no
e3/e3c305d8.jpg,What direction is the rug facing?,left,no
2c/2c2f31d9.jpg,What is the product?,case,no
e7/e70adbc6.jpg,What material is the connector?,metal,metal
3c/3ca993cf.jpg,What color is the pillow?,black,black
b8/b889ca15.jpg,What is the shoe brand?,skm,yes
3b/3be34e6c.jpg,What object covers the phone?,case,yes
c5/c5b9d877.jpg,What type of port is visible on the adapter?,usb,no
39/39fe8d72.jpg,How many shelves does the table have?,2,2
75/75a90f4a.jpg,What device is in the case?,phone,yes
32/320434d1.jpg,Is the chain thin?,yes,yes
ea/ea333691.jpg,Is there a label?,yes,yes
b0/b00e886c.jpg,What is at the bottom?,metal,almond
65/653ded24.jpg,What is the pendant's border color?,silver,black
1c/1cda1898.jpg,Is there a logo present?,yes,yes
3a/3aaaccad.jpg,What letter is displayed?,u,yes
61/619f8173.jpg,What is the duck doing?,swimming,yes
90/90238cbb.jpg,What shape are some of the decorations?,hearts,oval
50/505c9a96.jpg,What shape is the case?,rectangle,rec
e6/e6fd51d9.jpg,What is the shoe's color?,tan,brown
29/2960f5db.jpg,What is the item?,lightbulb,yes
be/be1524ac.jpg,What is the luggage type?,suitcase,no
1b/1bb8f620.jpg,What color is the screen?,black,it
07/07e9d9d1.jpg,Is there footrest?,yes,yes
df/df7ab2eb.jpg,How many cameras does the phone have?,1,2
9f/9f048a2f.jpg,What is the shape of the bottle?,cylindrical,cylinder
5f/5f40e2c5.jpg,What shape is the camera hole?,circle,oval
71/71d13856.jpg,What is the background color?,yellow,white
44/44dc9721.jpg,What shape is the heart?,heart,oval
b2/b2355b91.jpg,How many rows of pandas are there?,3,5
77/7722ab78.jpg,What is the dock made of?,wood,wood
c8/c80f86b6.jpg,What color is the case?,white,black
2d/2d208e87.jpg,Does it have a camera?,yes,yes
be/be75bb01.jpg,Is the image blurry?,no,yes
90/902fd7d0.jpg,Is there a chain?,yes,yes
01/014ff0fa.jpg,Is the sole brown?,yes,yes
3d/3d1aa1c9.jpg,How many camera holes are visible?,2,one
dc/dca7e0c7.jpg,What color are most of the hearts?,pink,red
b9/b9834e46.jpg,Is the headboard rectangular?,no,no
85/85c2d21c.jpg,Is the bulb new?,yes,yes
35/35ae5157.jpg,Is the phone case transparent?,yes,no
53/53832087.jpg,Are there any aliens?,yes,yes
e7/e7e83e1a.jpg,What shape is the charm?,heart,oval
5c/5c28f174.jpg,What is the object?,case,no
32/324dfa9a.jpg,What item is this?,necklace,yes
17/1772ba99.jpg,What is the phone case's pattern?,abstract,yes
b5/b5290fee.jpg,What is the hardware piece made of?,metal,metal
8e/8ecd2bd5.jpg,What is the color of the case?,red,yes
97/9702343d.jpg,What is the shoe's closure type?,laces,no
c9/c9477453.jpg,What shape are shelves?,square,rectangular
61/61210afe.jpg,What is the number at six?,vi,ten
1e/1ed89d8d.jpg,What is the handle shape?,curved,curved
de/de11557c.jpg,What is the sole color?,white,white
84/84fbb40a.jpg,How many bowls are there?,2,6
17/1743c287.jpg,What animal is depicted?,whale,yes
04/04121f0e.jpg,Is the item braided?,yes,yes
15/156e92b9.jpg,What is the case's design?,swirl,yes
0f/0f1012db.jpg,Is the phone's screen lit?,yes,no
28/2840b3cb.jpg,What is this?,bracelet,hand
3d/3d2b6591.jpg,Are they full?,empty,no
31/31bb808e.jpg,How many circles are there?,2,two
14/14a90773.jpg,What color is the fourth cartridge?,magenta,blue
e3/e3e5980c.jpg,What is the direction of the wallet?,horizontal,closed
64/641ac943.jpg,What is on the ocean?,boats,no
9c/9cc1983b.jpg,Is there glitter present?,yes,yes
4a/4aaf67a2.jpg,How many gems are visible?,1,1
25/2523aa01.jpg,What is the material?,fabric,no
b4/b41aeb6c.jpg,What is the sole's color?,brown,tan
0e/0e849597.jpg,What is on the phone case?,flowers,yes
e7/e7edfd09.jpg,Is the case rectangular?,yes,yes
5c/5ce8446e.jpg,What color is the case?,red,yes
df/dfd08b8e.jpg,What is the chain's material?,silver,metal
27/275c9cc7.jpg,What reflects from the rings?,light,yes
e2/e23a399e.jpg,How many visible corners?,4,2
31/31dca40a.jpg,What color are the bricks?,white,no
a7/a7571874.jpg,Is it shiny?,no,yes
59/590762fd.jpg,Is the phone screen visible?,yes,yes
27/27a828c4.jpg,Are laces visible?,no,no
8a/8ab8f60f.jpg,What shape is the base?,round,oval
0a/0a382e1f.jpg,What is the design style?,abstract,yes
c7/c7bff604.jpg,What is the background?,grey,no
10/1053a873.jpg,What color is the cart?,black,black
40/40b2db27.jpg,What animal is featured?,kitty,yes
35/355e7061.jpg,Is the phone rectangular?,yes,yes
5e/5e3fa2a3.jpg,What is the dominant color?,blue,blue
30/308800db.jpg,What kind of furniture is it?,chair,yes
ab/aba36409.jpg,What is the main color?,green,no
60/6071da8d.jpg,What letter is displayed?,r,yes
73/739ed68d.jpg,Are there flowers?,yes,yes
e8/e8596d6c.jpg,Are the curtains closed?,yes,yes
8d/8dda1bc9.jpg,How many lightbulbs?,8,10
a4/a453c571.jpg,What is the head shape?,rounded,curved
b8/b8a448bb.jpg,What color is the top?,teal,yes
bc/bc3bb477.jpg,Is there a tree?,yes,yes
c5/c52f5ecb.jpg,What object is shown?,headphones,hand
ac/acd46114.jpg,How many lenses does the phone case have?,3,2
1f/1f0ec45f.jpg,What is to the right of yellow?,orange,hand
9c/9cb8367c.jpg,Is there a cable attached?,yes,yes
07/07f256eb.jpg,What shape is the camera opening?,round,oval
b2/b24eb232.jpg,What shape is the Apple logo?,apple,oval
4e/4ed25e00.jpg,What is the item?,handle,yes
90/900f7722.jpg,What shape are the earrings?,round,oval
37/3721fedd.jpg,What kind of furniture is this?,bed,yes
0a/0a03c8a7.jpg,How many camera lenses are visible?,3,2
76/7649d7d1.jpg,What is the product type?,home,yes
bb/bb03de2e.jpg,What is the heel's color?,brown,it
c8/c850b1dd.jpg,What is the predominant color?,blue,blue
3c/3cb76a79.jpg,Is gradient present?,yes,yes
cd/cd729d14.jpg,What is the trim color?,white,white
44/44af9f29.jpg,What number of slots are visible?,5,ten
9d/9d618010.jpg,Are these earrings for pierced ears?,yes,yes
ae/ae0cc9c8.jpg,What is the product's color?,gray,no
de/de389489.jpg,What color is this?,brown,black
92/922aeaa6.jpg,Does the binder have a strap?,yes,yes
8e/8e9c6bad.jpg,Is the chain thin?,yes,yes
79/79e620cb.jpg,What shape is visible?,heart,oval
d5/d52621a6.jpg,How many people are there?,2,6
59/59fc9861.jpg,What color is the background?,pink,yes
49/4962a4a8.jpg,What object is this?,umbrella,yes
b0/b02ee09c.jpg,What animals are shown?,lions,yes
b7/b7585b12.jpg,What is the item?,lightbulbs,no
9e/9ecc318d.jpg,What color are the boxes?,grey,white
dd/dd98ee9b.jpg,Is there a camera?,yes,yes
07/07f217ab.jpg,Is there a pattern?,yes,yes
f3/f38bf96d.jpg,What is the pattern's color?,pink,yes
f1/f1c9a7a4.jpg,Is the phone case patterned?,yes,yes
b3/b3dd97bc.jpg,What kind of product is this?,accessory,no
af/afd286c9.jpg,Does it have camera?,yes,yes
6f/6f1d2c03.jpg,What is on the table?,food,no
34/347cf55a.jpg,What shape is repeated?,triangle,no
5c/5c4070ab.jpg,What type of case is this?,phone,no
d9/d9f55153.jpg,Is there camera on top?,yes,yes
a9/a910e2cd.jpg,What shape is on the top section?,triangle,triangle
5b/5b19fb48.jpg,What shape is the phone's camera?,square,oval
43/43dd7061.jpg,What type of phone accessory is it?,case,yes
4d/4d524f1b.jpg,What color is the phone case?,yellow,it
61/61bc9640.jpg,What is the case's border color?,white,white
0f/0f01c579.jpg,Are the earrings sparkly?,yes,yes
ca/cad12211.jpg,What color is the teddy's shirt?,pink,it
06/068084d7.jpg,What shape are the hearts?,heart,oval
93/93de4b56.jpg,What color is the left side?,pink,left
61/6192b158.jpg,What is the main case color?,pink,pink
d6/d62bad9b.jpg,What is the case's pattern?,abstract,yes
92/92bea0be.jpg,What is the case's main color?,red,yes
07/078a6000.jpg,What is the main background color?,white,white
22/22c7adaf.jpg,Is there a camera?,yes,yes
83/833caa6e.jpg,What material is it?,plastic,no
30/30c6419e.jpg,Are there Union flags?,yes,yes
84/84fc24f4.jpg,Is there fluff inside?,yes,yes
0d/0dd0e83f.jpg,What is this item?,necklace,yes
ed/ed17a03d.jpg,What shape is the slicer?,round,oval
31/31652c22.jpg,What color is the backing?,white,no
40/40ba91a3.jpg,What color is the background?,black,black
18/185d21e8.jpg,What is the case mostly covered with?,paint,yes
73/730db0bf.jpg,Is there a handle visible?,yes,yes
64/6413dff4.jpg,What color is the cover?,green,green
22/222c319a.jpg,What is the bag on?,wheels,yes
b1/b134dd4b.jpg,What pattern covers the case?,swirls,yes
28/282c6a58.jpg,What animal is featured?,cat,yes
a5/a50246fa.jpg,What is this?,sofa,hand
10/10745404.jpg,Are there two cameras?,yes,yes
9e/9ef74aad.jpg,What is the background design?,shapes,yes
b7/b78a9cca.jpg,What color is the case?,yellow,no
7f/7f99b4ef.jpg,What are the shoes?,sandals,sandals
5f/5f069c66.jpg,What kind of case is it?,phone,no
6c/6ce8a2da.jpg,What is the dominant color?,blue,blue
32/320434d1.jpg,Material of necklace?,metal,metal
65/6524e132.jpg,What is the number of hearts visible?,1,two
49/49364dbe.jpg,How many USB ports are visible?,3,5
f1/f15d88dc.jpg,How many horizontal stripes?,7,2
94/9441a8a2.jpg,What is the pattern?,abstract,no
bf/bf76bf30.jpg,What color is the shoe?,grey,black
b0/b083dc46.jpg,Is the folder closed?,yes,yes
af/afaa0aba.jpg,Is there red present?,yes,yes
1e/1e03689b.jpg,What letter appears?,n,yes
d0/d0a76750.jpg,What is the heel's shape?,wedge,curved
7d/7db0d264.jpg,What is the product?,shoes,man
b5/b5ce3840.jpg,What is the base made of?,wood,wood
ef/ef279290.jpg,What shape is the speaker?,round,oval
7a/7aea55ef.jpg,Are these shoes slip-ons?,yes,yes
